May-26-2018,June-30-2018,July-28-2018,September-01-2018,October-06-2018,November-10-2018,December-08-2018,January-12-2019,February-16-2019,March-23-2019,April-20-2019,May-25-2019,June-29-2019,August-03-2019,August-31-2019,October-05-2019,November-09-2019,December-14-2019,January-11-2020,February-15-2020,March-28-2020,April-25-2020,May-16-2020,June-28-2020,July-31-2020,September-02-2020,October-05-2020,October-07-2020,February-20-2021,March-26-2021,April-11-2021,May-22-2021,June-26-2021,August-07-2021,September-04-2021,October-29-2021,November-12-2021,December-03-2021,January-14-2022,February-18-2022,March-18-2022,April-22-2022,May-27-2022,July-01-2022,July-29-2022,September-02-2022,September-30-2022,November-11-2022,December-11-2022,December-30-2022,February-16-2023,March-24-2023,April-21-2023,May-27-2023,June-30-2023,July-28-2023,September-01-2023,October-06-2023
1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579,1.000000238418579
0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.9714978337287903,0.9714978337287903,0.9714978337287903,0.9714978337287903,0.9714978337287903,0.9714978337287903,0.9714978337287903,0.9714978337287903,0.9714978337287903,0.9714978337287903,0.8142288327217102,0.8142288327217102,0.8142288327217102,0.8142288327217102,0.8142288327217102,0.8142288327217102,0.8433550596237183,0.8433550596237183,0.8433550596237183,0.8433550596237183
0.8271685838699341,0.8271685838699341,0.8271685838699341,0.8271685838699341,0.8271685838699341,0.8271685838699341,0.8271685838699341,0.8271685838699341,0.8271685838699341,0.8271685838699341,0.8271685838699341,0.8271685838699341,0.8271685838699341,0.8271685838699341,0.8271685838699341,0.7957465052604675,0.7957465052604675,0.7957465052604675,0.7957465052604675,0.7957465052604675,0.7957465052604675,0.7957465052604675,0.7957465052604675,0.7957465052604675,0.7957465052604675,0.7957465052604675,0.7957465052604675,0.7957465052604675,0.5693848729133606,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629,0.6565995216369629
0.699873685836792,0.699873685836792,0.6719357371330261,0.6719357371330261,0.6719357371330261,0.6719357371330261,0.6719357371330261,0.6719357371330261,0.6719357371330261,0.6719357371330261,0.6719357371330261,0.6719357371330261,0.6719357371330261,0.6719357371330261,0.6719357371330261,0.5673149824142456,0.5673149824142456,0.5673149824142456,0.5673149824142456,0.6101697683334351,0.6101697683334351,0.6101697683334351,0.5673149824142456,0.6101697683334351,0.5968648791313171,0.6101697683334351,0.6101697683334351,0.6101697683334351,0.6101697683334351,0.5968648791313171,0.5968648791313171,0.5968648791313171,0.6426607966423035,0.6591464281082153,0.6426607966423035,0.6426607966423035,0.6426607966423035,0.6426607966423035,0.6476138234138489,0.6653263568878174,0.6653263568878174,0.6653263568878174,0.6476138234138489,0.6653263568878174,0.6476138234138489,0.6476138234138489,0.6476138234138489,0.6476138234138489,0.6637066006660461,0.6637066006660461,0.6637066006660461,0.6637066006660461,0.6637066006660461,0.6637066006660461,0.665715754032135,0.665715754032135,0.665715754032135,0.665715754032135
0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869
0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7306389808654785,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7211870551109314,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7417771816253662,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869,0.7289755344390869
0.8104575276374817,0.8104575276374817,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.7880098223686218,0.7880098223686218,0.7880098223686218,0.7880098223686218,0.7880098223686218,0.7880098223686218,0.7880098223686218,0.7880098223686218,0.7567639350891113,0.7880098223686218,0.7946683764457703,0.7880098223686218,0.7880098223686218,0.7880098223686218,0.7880098223686218,0.7880098223686218,0.7880098223686218,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.825039267539978,0.778144121170044,0.778144121170044,0.778144121170044,0.778144121170044
0.6401737928390503,0.6401737928390503,0.6496203541755676,0.6496203541755676,0.6496203541755676,0.6496203541755676,0.6496203541755676,0.6496203541755676,0.6496203541755676,0.6496203541755676,0.6496203541755676,0.6496203541755676,0.6496203541755676,0.6496203541755676,0.6496203541755676,0.621114194393158,0.621114194393158,0.621114194393158,0.621114194393158,0.6189673542976379,0.6189673542976379,0.6189673542976379,0.621114194393158,0.621114194393158,0.621114194393158,0.621114194393158,0.621114194393158,0.621114194393158,0.621114194393158,0.621114194393158,0.621114194393158,0.621114194393158,0.6730704307556152,0.6730704307556152,0.6730704307556152,0.6730704307556152,0.6730704307556152,0.6730704307556152,0.6583711504936218,0.6583711504936218,0.6583711504936218,0.6583711504936218,0.6583711504936218,0.6583711504936218,0.6583711504936218,0.6583711504936218,0.6583711504936218,0.6583711504936218,0.6708775758743286,0.6708775758743286,0.6708775758743286,0.6708775758743286,0.6708775758743286,0.6708775758743286,0.6245750188827515,0.6245750188827515,0.6245750188827515,0.6245750188827515
0.5338830947875977,0.5338830947875977,0.5892266035079956,0.5892266035079956,0.5892266035079956,0.5892266035079956,0.5892266035079956,0.5892266035079956,0.6016612648963928,0.6016612648963928,0.6016612648963928,0.6016612648963928,0.6016612648963928,0.6016612648963928,0.6016612648963928,0.5863725543022156,0.5863725543022156,0.5863725543022156,0.5863725543022156,0.6321982741355896,0.6321982741355896,0.6321982741355896,0.5863725543022156,0.6321982741355896,0.6321982741355896,0.5863725543022156,0.5863725543022156,0.5863725543022156,0.5863725543022156,0.6321982741355896,0.6321982741355896,0.6321982741355896,0.5926728844642639,0.5926728844642639,0.5926728844642639,0.5926728844642639,0.5926728844642639,0.5926728844642639,0.6025508642196655,0.6025508642196655,0.6025508642196655,0.6025508642196655,0.6025508642196655,0.6025508642196655,0.6025508642196655,0.6025508642196655,0.6025508642196655,0.6025508642196655,0.5861613750457764,0.5861613750457764,0.5861613750457764,0.5861613750457764,0.5861613750457764,0.5861613750457764,0.566289484500885,0.566289484500885,0.566289484500885,0.566289484500885
0.6600861549377441,0.6600861549377441,0.6067068576812744,0.6067068576812744,0.6067068576812744,0.6067068576812744,0.6067068576812744,0.6067068576812744,0.6067068576812744,0.6067068576812744,0.6067068576812744,0.6067068576812744,0.6067068576812744,0.6067068576812744,0.6067068576812744,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.5730212926864624,0.6370487809181213,0.6370487809181213,0.6370487809181213,0.6370487809181213,0.6370487809181213,0.6370487809181213,0.6757251024246216,0.6757251024246216,0.6757251024246216,0.6757251024246216,0.6757251024246216,0.6757251024246216,0.6757251024246216,0.6757251024246216,0.6757251024246216,0.6757251024246216,0.6424322128295898,0.6424322128295898,0.6424322128295898,0.6424322128295898,0.6424322128295898,0.6424322128295898,0.6102641224861145,0.6102641224861145,0.6102641224861145,0.6102641224861145
