May-26-2018,June-30-2018,July-28-2018,September-01-2018,October-06-2018,November-10-2018,December-08-2018,January-12-2019,February-16-2019,March-23-2019,April-20-2019,May-25-2019,June-29-2019,August-03-2019,August-31-2019,October-05-2019,November-09-2019,December-14-2019,January-11-2020,February-15-2020,March-28-2020,April-25-2020,May-16-2020,June-28-2020,July-31-2020,September-02-2020,October-05-2020,October-07-2020,February-20-2021,March-26-2021,April-11-2021,May-22-2021,June-26-2021,August-07-2021,September-04-2021,October-29-2021,November-12-2021,December-03-2021,January-14-2022,February-18-2022,March-18-2022,April-22-2022,May-27-2022,July-01-2022,July-29-2022,September-02-2022,September-30-2022,November-11-2022,December-11-2022,December-30-2022,February-16-2023,March-24-2023,April-21-2023,May-27-2023,June-30-2023,July-28-2023,September-01-2023,October-06-2023
0.9999996423721313,0.9999996423721313,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999996423721313,0.9999992847442627
0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.3998309075832367,0.3998309075832367,0.3998309075832367,0.3998309075832367,0.3998309075832367,0.3998309075832367,0.3998309075832367,0.3998309075832367,0.3998309075832367,0.3998309075832367,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605,0.4844319224357605
0.5886732935905457,0.5886732935905457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8207483887672424,0.8207483887672424,0.8207483887672424,0.8207487463951111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8207483887672424,0.8207483887672424,0.8207483887672424,0.8207483887672424,0.8207483887672424,0.8207483887672424,0.8207483887672424,0.8207483887672424,0.8207483887672424,0.9980018138885498,0.9980018138885498,0.9980018138885498,0.9980018138885498,0.9980018138885498,0.9980018138885498,0.9980018138885498,0.9980018138885498,0.9980018138885498,0.9980018138885498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980025291442871,0.9980025291442871
0.6696286201477051,0.6696286201477051,0.6851211190223694,0.6851211190223694,0.6851211190223694,0.6851211190223694,0.6851211190223694,0.6851211190223694,0.6851211190223694,0.6851211190223694,0.6851211190223694,0.6851211190223694,0.6851211190223694,0.6851211190223694,0.6851211190223694,0.6851211190223694,0.6851211190223694,0.6678070425987244,0.6678070425987244,0.6678070425987244,0.6678070425987244,0.6454949378967285,0.6454949378967285,0.6769316792488098,0.6627857685089111,0.6882053017616272,0.6882053017616272,0.6882053017616272,0.6882053017616272,0.6797392964363098,0.6797392964363098,0.6797392964363098,0.6797392964363098,0.6797392964363098,0.6797392964363098,0.6797392964363098,0.6797392964363098,0.6797392964363098,0.7309979200363159,0.7309979200363159,0.7309979200363159,0.7309979200363159,0.7309979200363159,0.7309979200363159,0.7309979200363159,0.7309979200363159,0.7309979200363159,0.7309979200363159,0.75367271900177,0.75367271900177,0.75367271900177,0.75367271900177,0.75367271900177,0.75367271900177,0.75367271900177,0.75367271900177,0.7455616593360901,0.7455616593360901
0.6176181435585022,0.6176181435585022,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6179229021072388,0.6179229021072388,0.6474090814590454,0.6474090814590454,0.6041916012763977,0.6041916012763977,0.6991536617279053,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182
0.6176181435585022,0.6176181435585022,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6792162656784058,0.6179229021072388,0.6179229021072388,0.6474090814590454,0.6474090814590454,0.6041916012763977,0.6041916012763977,0.6991536617279053,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.6709911227226257,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7421864867210388,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182,0.7265417575836182
0.6726436018943787,0.6726436018943787,0.6962909698486328,0.6962909698486328,0.6962909698486328,0.6962909698486328,0.666507363319397,0.6962909698486328,0.6962909698486328,0.6962909698486328,0.6962909698486328,0.6962909698486328,0.6962909698486328,0.6962909698486328,0.6962909698486328,0.6962909698486328,0.6962909698486328,0.6205942034721375,0.6205942034721375,0.6205942034721375,0.6205942034721375,0.6011621952056885,0.5945668816566467,0.6424302458763123,0.7003127336502075,0.6902214884757996,0.6902214884757996,0.6902214884757996,0.6902211308479309,0.7003127336502075,0.7003127336502075,0.7003127336502075,0.7003127336502075,0.7003127336502075,0.7003127336502075,0.7003127336502075,0.7003127336502075,0.7003127336502075,0.6849315166473389,0.6849315166473389,0.6849315166473389,0.6849315166473389,0.6849315166473389,0.6849315166473389,0.6849315166473389,0.6849315166473389,0.6849315166473389,0.6849315166473389,0.7082281708717346,0.7082281708717346,0.7082281708717346,0.7082281708717346,0.7082281708717346,0.7082281708717346,0.7082281708717346,0.7082281708717346,0.6736634969711304,0.6736634969711304
0.5234382748603821,0.5234382748603821,0.537580668926239,0.537580668926239,0.537580668926239,0.537580668926239,0.537580668926239,0.537580668926239,0.537580668926239,0.537580668926239,0.537580668926239,0.537580668926239,0.537580668926239,0.537580668926239,0.537580668926239,0.537580668926239,0.537580668926239,0.5249335765838623,0.5249335765838623,0.5205851197242737,0.5202057957649231,0.5302133560180664,0.5302133560180664,0.5302133560180664,0.49407675862312317,0.49407675862312317,0.49407675862312317,0.49407675862312317,0.5390011072158813,0.5390011072158813,0.5119096636772156,0.5390011072158813,0.5119096636772156,0.5390011072158813,0.5390011072158813,0.5390011072158813,0.5390011072158813,0.5119096636772156,0.5516255497932434,0.5516255497932434,0.5516255497932434,0.5516255497932434,0.5516255497932434,0.5516255497932434,0.5516255497932434,0.5516255497932434,0.5516255497932434,0.5516255497932434,0.5012759566307068,0.5012759566307068,0.5012759566307068,0.5012759566307068,0.5012759566307068,0.5012759566307068,0.5012759566307068,0.5012759566307068,0.49963870644569397,0.5295677781105042
0.5769031643867493,0.5769031643867493,0.5403586626052856,0.5403586626052856,0.5403586626052856,0.5403586626052856,0.5403586626052856,0.5403586626052856,0.5349333882331848,0.5349333882331848,0.5349333882331848,0.5349333882331848,0.5349333882331848,0.5349333882331848,0.5349333882331848,0.5349333882331848,0.5349333882331848,0.5081615447998047,0.5081615447998047,0.5081615447998047,0.5081615447998047,0.5349333882331848,0.5349333882331848,0.5349333882331848,0.5307943224906921,0.5307943224906921,0.5307943224906921,0.5307943224906921,0.5307943224906921,0.5307943224906921,0.5307943224906921,0.5307943224906921,0.5307943224906921,0.5307943224906921,0.5307943224906921,0.5307943224906921,0.5307943224906921,0.5369036793708801,0.6094350218772888,0.579971432685852,0.6094350218772888,0.579971432685852,0.6094350218772888,0.6094350218772888,0.6094350218772888,0.579971432685852,0.579971432685852,0.579971432685852,0.5104048848152161,0.5104048848152161,0.5104048848152161,0.5104048848152161,0.5104048848152161,0.5104048848152161,0.5104048848152161,0.5104048848152161,0.4913853108882904,0.4913853108882904
0.6828609108924866,0.6828609108924866,0.7838447690010071,0.7838447690010071,0.7838447690010071,0.7838447690010071,0.7838447690010071,0.7838447690010071,0.7838447690010071,0.7838447690010071,0.7838447690010071,0.7838447690010071,0.7838447690010071,0.7838447690010071,0.7838447690010071,0.7838447690010071,0.7838447690010071,0.6944064497947693,0.6944064497947693,0.6342570185661316,0.6342570185661316,0.7285377979278564,0.7888942360877991,0.7676999568939209,0.7995724678039551,0.7896630764007568,0.7896630764007568,0.7896630764007568,0.7995724678039551,0.7995724678039551,0.7995724678039551,0.7995724678039551,0.7995724678039551,0.7995724678039551,0.7995724678039551,0.7995724678039551,0.7995724678039551,0.7995724678039551,0.8158493638038635,0.8158493638038635,0.8158493638038635,0.8158493638038635,0.8158493638038635,0.8077700734138489,0.8158493638038635,0.8158493638038635,0.8158493638038635,0.8158493638038635,0.8228620886802673,0.8228620886802673,0.8228620886802673,0.8228620886802673,0.8228620886802673,0.8228620886802673,0.8228620886802673,0.8228620886802673,0.7789177894592285,0.7789177894592285
