May-26-2018,June-30-2018,July-28-2018,September-01-2018,October-06-2018,November-10-2018,December-08-2018,January-12-2019,February-16-2019,March-23-2019,April-20-2019,May-25-2019,June-29-2019,August-03-2019,August-31-2019,October-05-2019,November-09-2019,December-14-2019,January-11-2020,February-15-2020,March-28-2020,April-25-2020,May-16-2020,June-28-2020,July-31-2020,September-02-2020,October-05-2020,October-07-2020,February-20-2021,March-26-2021,April-11-2021,May-22-2021,June-26-2021,August-07-2021,September-04-2021,October-29-2021,November-12-2021,December-03-2021,January-14-2022,February-18-2022,March-18-2022,April-22-2022,May-27-2022,July-01-2022,July-29-2022,September-02-2022,September-30-2022,November-11-2022,December-11-2022,December-30-2022,February-16-2023,March-24-2023,April-21-2023,May-27-2023,June-30-2023,July-28-2023,September-01-2023,October-06-2023
0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.5421592593193054,0.5421592593193054,0.5421592593193054,0.5421592593193054,0.5421592593193054
0.9999995231628418,0.9999995231628418,0.9999995231628418,0.9999995231628418,0.9999995231628418,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761
1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.0000003576278687
0.7304413318634033,0.7304413318634033,0.7304413318634033,0.7304413318634033,0.7304413318634033,0.7122033834457397,0.6118354797363281,0.6285300254821777,0.6118354797363281,0.6118354797363281,0.6469607353210449,0.792121171951294,0.759790301322937,0.792121171951294,0.759790301322937,0.792121171951294,0.784831166267395,0.784831166267395,0.784831166267395,0.6507403254508972,0.6507403254508972,0.6507403254508972,0.6507403254508972,0.6507403254508972,0.6507404446601868,0.6299521327018738,0.6299521327018738,0.6299521327018738,0.6299521327018738,0.6507403254508972,0.6507403254508972,0.6507403254508972,0.6431438326835632,0.6229856610298157,0.6229856610298157,0.6229856610298157,0.6229856610298157,0.6133586168289185,0.735140860080719,0.735140860080719,0.735140860080719,0.735140860080719,0.735140860080719,0.735140860080719,0.735140860080719,0.735140860080719,0.735140860080719,0.735140860080719,0.735140860080719,0.735140860080719,0.735140860080719,0.735140860080719,0.735140860080719,0.5880146622657776,0.5880146622657776,0.5880146622657776,0.5880146622657776,0.5880146622657776
0.6914814114570618,0.6914814114570618,0.6914814114570618,0.6914814114570618,0.6914814114570618,0.8198766112327576,0.7901861667633057,0.8186916708946228,0.7901861667633057,0.7901861667633057,0.8198766112327576,0.7379828691482544,0.7379828691482544,0.7379828691482544,0.7379828691482544,0.7379828691482544,0.7379828691482544,0.7379828691482544,0.7379828691482544,0.7071064710617065,0.7071064710617065,0.7071064710617065,0.7365392446517944,0.7071064710617065,0.7071064710617065,0.7071064710617065,0.7071064710617065,0.7071064710617065,0.7071064710617065,0.7117112874984741,0.7071064710617065,0.7117112874984741,0.8084399104118347,0.7731218934059143,0.8084399104118347,0.8084399104118347,0.8084399104118347,0.8084399104118347,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7015790939331055,0.7015790939331055,0.7015790939331055,0.7015790939331055,0.7015790939331055
0.6914814114570618,0.6914814114570618,0.6914814114570618,0.6914814114570618,0.6914814114570618,0.8198766112327576,0.7901861667633057,0.8186916708946228,0.7901861667633057,0.7901861667633057,0.8198766112327576,0.7379828691482544,0.7379828691482544,0.7379828691482544,0.7379828691482544,0.7379828691482544,0.7379828691482544,0.7379828691482544,0.7379828691482544,0.7071064710617065,0.7071064710617065,0.7071064710617065,0.7365392446517944,0.7071064710617065,0.7071064710617065,0.7071064710617065,0.7071064710617065,0.7071064710617065,0.7071064710617065,0.7117112874984741,0.7071064710617065,0.7117112874984741,0.8084399104118347,0.7731218934059143,0.8084399104118347,0.8084399104118347,0.8084399104118347,0.8084399104118347,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7496347427368164,0.7015790939331055,0.7015790939331055,0.7015790939331055,0.7015790939331055,0.7015790939331055
0.6502763628959656,0.6502763628959656,0.6502763628959656,0.6502763628959656,0.6502763628959656,0.6359459161758423,0.6930817365646362,0.6930814385414124,0.6698916554450989,0.6698916554450989,0.6359459161758423,0.6186655163764954,0.6186655163764954,0.6186655163764954,0.6186655163764954,0.6186655163764954,0.6186655163764954,0.6186655163764954,0.6186655163764954,0.5262531042098999,0.5262531042098999,0.5262531042098999,0.5262531042098999,0.5262531042098999,0.5262531042098999,0.5262531042098999,0.5262531042098999,0.5262531042098999,0.5262531042098999,0.5262531042098999,0.5262531042098999,0.5262531042098999,0.6823655366897583,0.6823655366897583,0.6823655366897583,0.6823655366897583,0.6823655366897583,0.6823655366897583,0.6762878894805908,0.6762878894805908,0.6762878894805908,0.6762878894805908,0.6762878894805908,0.6762878894805908,0.6762878894805908,0.6762878894805908,0.6762878894805908,0.6762878894805908,0.6762878894805908,0.6762878894805908,0.6762878894805908,0.6762878894805908,0.6762878894805908,0.6553506851196289,0.6553506851196289,0.6553506851196289,0.6553506851196289,0.6553506851196289
0.7928251028060913,0.7928251028060913,0.7928251028060913,0.7928251028060913,0.7928251028060913,0.8094744682312012,0.7892047166824341,0.7892047166824341,0.7892047166824341,0.7892047166824341,0.8094744682312012,0.8094744682312012,0.8094744682312012,0.8094744682312012,0.8094744682312012,0.8094744682312012,0.8094744682312012,0.8094744682312012,0.8094744682312012,0.8204504251480103,0.8204504251480103,0.8204504251480103,0.8204504251480103,0.8204504251480103,0.8204504251480103,0.8204504251480103,0.8204504251480103,0.8204504251480103,0.8204504251480103,0.8204504251480103,0.8204504251480103,0.8204504251480103,0.7849441170692444,0.7849441170692444,0.7849441170692444,0.7849441170692444,0.7849441170692444,0.7849441170692444,0.6960324048995972,0.6960324048995972,0.6960324048995972,0.6960324048995972,0.6994214653968811,0.6960324048995972,0.6960324048995972,0.6960324048995972,0.6960324048995972,0.6960324048995972,0.6960324048995972,0.6960324048995972,0.6960324048995972,0.6960324048995972,0.6960324048995972,0.706130862236023,0.706130862236023,0.706130862236023,0.706130862236023,0.706130862236023
0.7162173390388489,0.7162173390388489,0.7162173390388489,0.7162173390388489,0.7162173390388489,0.8027859926223755,0.8027859926223755,0.8027859926223755,0.8027859926223755,0.8027859926223755,0.8027859926223755,0.8188324570655823,0.8188324570655823,0.8188324570655823,0.8188324570655823,0.8188324570655823,0.8188324570655823,0.8188324570655823,0.8188324570655823,0.810834527015686,0.810834527015686,0.810834527015686,0.810834527015686,0.810834527015686,0.810834527015686,0.810834527015686,0.810834527015686,0.810834527015686,0.810834527015686,0.810834527015686,0.810834527015686,0.810834527015686,0.7931182980537415,0.7931182980537415,0.7931182980537415,0.7931182980537415,0.7931182980537415,0.7931182980537415,0.7754489183425903,0.8023586869239807,0.8023586869239807,0.8023586869239807,0.8023586869239807,0.8023586869239807,0.8023586869239807,0.8023586869239807,0.8023586869239807,0.8023586869239807,0.8023586869239807,0.8023586869239807,0.8023586869239807,0.8023586869239807,0.8023586869239807,0.9155977964401245,0.9155977964401245,0.9155977964401245,0.9155977964401245,0.9155977964401245
0.769472599029541,0.769472599029541,0.769472599029541,0.769472599029541,0.769472599029541,0.5942382216453552,0.7099665999412537,0.6949653625488281,0.5942382216453552,0.6949653625488281,0.6949653625488281,0.8990981578826904,0.8990981578826904,0.8990981578826904,0.8990981578826904,0.8990981578826904,0.8990981578826904,0.8990981578826904,0.8990981578826904,0.7620320320129395,0.7620320320129395,0.7620320320129395,0.8431163430213928,0.8431163430213928,0.761739194393158,0.7620320320129395,0.7620320320129395,0.7620320320129395,0.7620320320129395,0.791305661201477,0.791305661201477,0.791305661201477,0.7421244978904724,0.7421244978904724,0.7421244978904724,0.7421244978904724,0.7421244978904724,0.7690251469612122,0.7719849348068237,0.7719849348068237,0.7719849348068237,0.7719849348068237,0.7719849348068237,0.7719849348068237,0.7719849348068237,0.7719849348068237,0.7719849348068237,0.7719849348068237,0.7719849348068237,0.7719849348068237,0.7719849348068237,0.7719849348068237,0.7719849348068237,0.7269018292427063,0.7269018292427063,0.7269018292427063,0.7269018292427063,0.7269018292427063
